,index,Unnamed: 0,Date,Title,Introduction,prediction
469,630,1740,2022-12-14,利瓦科维奇原来还是学霸,导语：克罗地亚门将利瓦科维奇原来还是位学霸，他是一位就读外交和国际关系专业的本科生。在手机上，边看咪咕世界杯直播，边刷微博。,Negative
470,631,1744,2022-12-14,seventeen获AAA年度歌手,导语：SEVENTEEN获得AAA年度歌手大赏，恭喜小17！,Negative
471,632,1769,2022-12-14,阿根廷晋级决赛,导语：梅西点射，阿尔瓦雷斯梅开二度，阿根廷晋级卡塔尔世界杯决赛,Negative
472,633,1774,2022-12-14,阿根廷半场2比0克罗地亚,导语：半场结束，阿根廷凭借梅西的点球和阿尔瓦雷斯的一条龙，2-0领先克罗地亚！,Negative
473,634,1782,2022-12-14,张元英AAA主持出场视频,导语：张元英AAA主持出场视频,Positive
474,636,1789,2022-12-14,阿根廷从未输过世界杯半决赛,导语：阿根廷世界杯历史上一共参加了四场半决赛的比赛，其中取得了全胜的战绩，最大胜利更是曾6-1击败对手。 ​,Negative
475,637,1791,2022-12-14,梅西成为世界杯历史出场王,导语：克罗地亚vs阿根廷梅西首发出战！这是他世界杯的第25次出场与马特乌斯并列世界杯历史出场王！,Negative
476,638,1792,2022-12-14,阿尔瓦雷斯超级一条龙破门,导语：小蜘蛛阿尔瓦雷斯超级一条龙破门！阿根廷2比0领先克罗地亚！,Positive
477,639,1794,2022-12-14,C罗不打算从国家队退役,导语：葡萄牙媒体《晨邮报》独家报道，C罗现在不打算从葡萄牙国家队退役，他的目标是与球队一起参加2024年欧洲杯。在手机上，边看咪咕世界杯直播，边刷微博。,Positive
478,640,1799,2022-12-14,阿尔瓦雷斯造点,导语：卡塔尔世界杯半决赛，阿根廷vs克罗地亚的比赛中，阿尔瓦雷斯助阿根廷造点，梅西点球命中。,Positive
479,641,1802,2022-12-14,阿根廷vs克罗地亚首发,导语：世界杯半决赛阿根廷对阵克罗地亚，赛前双方公布本场首发阵容，在手机上，边看咪咕世界杯直播，边刷微博。,Negative
480,642,1810,2022-12-14,克罗地亚究竟强在哪儿,导语：最新一期《世界杯听MI说》新鲜出炉！阿根廷与克罗地亚的半决赛赛前，@米卢 探营克罗地亚队的训练。在手机上，边看咪咕世界杯直播，边刷微博。,Positive
481,643,1812,2022-12-14,欧文预测克罗地亚淘汰阿根廷,导语：欧文认为这届阿根廷队并不具备夺冠的实力，虽然他们是夺冠热门，但克罗地亚比他们更胜一筹。他预测克罗地亚会在半决赛中击败阿根廷，晋级决赛,Positive
482,644,1813,2022-12-14,范志毅向前国足后卫赵鹏道歉,导语：范志毅曾在多年前的采访中公开diss前国足后卫赵鹏，今日节目中范大将军和赵鹏连线却道歉不停，这波误会算是解除了。,Positive
483,645,1818,2022-12-14,阿根廷赛前的幕后有多好笑,导语：怎么看起来都不太聪明的样子,Negative
484,646,1820,2022-12-14,米卢认为克罗地亚状态极佳,导语：@米卢 在观看克罗地亚的赛前训练后认为，目前这支球队状态极佳，每个人充满斗志的去享受比赛，在手机上，边看咪咕世界杯直播，边刷微博。,Positive
485,647,1823,2022-12-14,梅西说给你俩窝窝,导语：梅西说给你俩窝窝,Positive
486,649,1826,2022-12-14,广西药店回应外地网友抢购药品,导语：12月13日，广西钦州。网传一博主发帖教外地网友购买广西较偏远县药店的布洛芬，引发网友关注。,Negative
487,650,1846,2022-12-14,35岁梅西对阵37岁莫德里奇,导语：北京时间14日3点，阿根廷vs克罗地亚的半决赛注定是一场生死对决。在卡塔尔世界杯1/4决赛中，阿根廷队和克罗地亚队均通过点球大战击败自己的对手。35岁的梅西对阵37岁的莫德里奇，你认为谁将率队晋级?,Positive
488,652,1859,2022-12-14,世冠抽签,导语：抽签结果出来了武汉eStarPro vs上海EDGM 重庆狼队vs 南京Hero久竞佛山DRG_GK vs XYG 北京WB vs成都AG超玩会2022年王者荣耀世界冠军杯KIC四分之一决赛将于12月16日开始,Negative
489,653,1861,2022-12-14,云南家暴纵火案将宣判,导语：12月16日，云南宣威家暴纵火致死案即将宣判。,Negative
490,654,1864,2022-12-14,王曼昱感谢肖战,导语：@王曼昱 发博：感谢肖指导这些年的付出与陪伴，我的成绩离不开您的帮助。,Positive
491,659,1909,2022-12-14,为什么不建议大家异地恋,导语：你能接受异地恋吗？带上话题一起聊聊吧～,Positive
492,660,1910,2022-12-14,女子吃饭相中碗服务员一把薅出,导语：近日，陕西安康，一女子在饭馆用餐后，相中了两个饭碗。于是，她便偷偷将两个饭碗“打包”，装到了自己的手提袋里..,Positive
493,661,1912,2022-12-14,男子到朋友家围炉煮茶烧化桌子,导语：近日，浙江金华。男子到朋友家围炉煮茶烧化桌子。,Positive
494,662,1952,2022-12-14,有一种爱情叫梅西与安东内拉,导语：有一种爱情叫梅西与安东内拉，30岁的梅西娶了9岁那年就心动的姑娘安东内拉，婚礼上的梅西坦言，我所有的。荣誉都比不上9岁时就喜欢上的姑娘。梅西爱了安东内拉26年，这份爱，从未变过,Positive
495,664,1993,2022-12-14,宜宾世界杯1.4亿赌球案告破,导语：12月10日，四川宜宾警方破获卡塔尔世界杯开赛后当地首起赌球案，涉案金额逾1.4亿元,Negative
496,665,1994,2022-12-14,宝宝拉在床上爸爸直接将床单剪洞,导语：近日，山东青岛。爸爸在家带娃，看到宝宝在床上拉粑粑，不想洗床单，就用剪刀剪掉被弄脏的地方，留下一个10cm的洞。,Positive
497,667,1996,2022-12-31,王一博赤脚跳舞,导语：王一博赤脚跳舞,Positive
498,669,1998,2022-12-31,南部战区揭露美军机抵近侦察真相,导语：南部战区公布视频揭露真相！美军所谓声明罔顾事实纯属诬蔑炒作,Negative
499,670,1999,2022-12-31,周深跨年好忙,导语：跨年天选打工人周深又来啦！,Positive
500,673,2002,2022-12-31,2023全糖去冰,导语：新的一年，愿你平安顺遂，与美好相伴！,Negative
501,674,2003,2022-12-31,祝愿大家新年快乐皆得所愿,导语：祝愿祖国繁荣昌盛、国泰民安！祝愿世界和平美好、幸福安宁！祝愿大家新年快乐、皆得所愿！,Positive
502,680,2009,2022-12-31,2023新年贺词完整视频,导语：祝愿祖国繁荣昌盛、国泰民安！祝愿世界和平美好、幸福安宁！祝愿大家新年快乐、皆得所愿！,Positive
503,681,2010,2022-12-31,蛋仔派对,"导语：咔咔~欢迎各位光临蛋仔岛！加入奇妙""圆""宇宙，共同创造欢乐~ (*╹▽╹*)",Positive
504,682,2011,2022-12-31,阳康后还需要戴口罩吗,导语：专家解释称，感染新冠病毒后，免疫系统在通过细胞免疫和炎症反应清除病毒的过程中，会导致人体呼吸道充血水肿，甚至会出现出血点等损伤。这时候，人体的呼吸道黏膜非常脆弱，对于新冠病毒外的其他病原体抵抗力不足。所以，佩戴口罩格外重要，可以保护呼吸道，避免重叠感染其它细菌和病毒。,Positive
505,684,2013,2022-12-31,3岁萌娃狂吃橘子手脚发黄成小黄人,导语：12月30日，安徽合肥。汪女士3岁的儿子最近两周狂吃橘子，突然发现双手发黄。汪女士称，儿子只有手脚发黄，其他部位暂时没有变颜色，如果颜色不消退，会带儿子去医院检查。,Positive
506,685,2014,2022-12-31,男孩跪路边求买玩具妈妈淡定拍照,导语：12月30日，山东滨州。4岁男孩想买玩具被妈妈拒绝跪地五分钟。,Negative
507,687,2016,2022-12-31,何炅哭了,导语：湖南卫视跨年晚会，何炅说起挡在我们身前的医护人员时哽咽哭了。,Positive
508,691,2020,2022-12-31,女子晒6娃日常引争议,导语：近日，山东一女子婚后为丈夫生下六个孩子。,Negative
509,693,2022,2022-12-31,大家都在坚忍不拔努力,导语：新年前夕，国家主席习近平发表二〇二三年新年贺词。,Positive
510,695,2024,2022-12-31,女子面试失败遇HR帮做职业规划,导语：近日，浙江杭州。女子求职面试失败后，向HR请教了自己的不足，对方不仅帮她对面试做了复盘，还对她的性格适合哪类工作做了分析。,Positive
511,704,2033,2022-12-31,哪一刻意识到自己不再年轻了,导语：你从什么时候意识到自己不再年轻了？,Positive
512,708,2037,2022-12-31,疫情发生以来每个人都不容易,导语：习近平：广大干部群众特别是医务人员、基层工作者不畏艰辛、勇毅坚守。经过艰苦卓绝的努力，我们战胜了前所未有的困难和挑战，每个人都不容易。,Positive
513,709,2038,2022-12-31,小伙阳康后打篮球心脏刺痛被送医,导语：12月28日，浙江杭州，一小伙阳康12天后和朋友一起打篮球，运动中突感不适，心脏刺痛喘不上气，第一时间叫来救护车，送到医院治疗。,Positive
514,710,2039,2022-12-31,一句话迎接2023,导语：再见2022，你好2023。,Negative
515,711,2040,2022-12-31,男子上公厕10分钟门自动打开,导语：12月30日，河南郑州。一男子在路边的公厕上厕所，十分钟后语音报警厕所门自动打开。,Negative
516,713,2042,2022-12-31,你对2023年的期许是什么,导语：即将到来的1月，北半球三大流星雨之一象限仪流星雨将如约而至，本次象限仪流星雨的极大时间在1月4日中午11点40分，极大值流量在110颗每小时。,Negative
517,714,2043,2022-12-31,2023年新年贺词金句视频版,导语：习近平主席二〇二三年新年贺词金句视频版来了,Positive
518,715,2044,2022-12-31,C罗曾说要有尊严地退休,导语：C罗在 2015 年的电视采访中表示：“我想在优秀的俱乐部‘有尊严’地退休，而不是在美国、卡塔尔或迪拜。”最终C罗加盟了沙特阿拉伯,Positive
519,716,2045,2022-12-31,爹妈都是英语专业是什么体验,导语：阿茹瀚女士教6岁儿子练习英语听力，由于没有配套练习题，孩子爸爸就自己出题，妈妈给孩子朗读，发音神似原声磁带。,Positive
520,718,2055,2022-12-31,程潇 假唱,导语：美女不需要假唱～来看看现场直拍吧,Positive
521,723,2081,2022-12-31,女孩捏出1.4厘米小房子台灯仅2毫米,导语：浙江杭州，00后大二女生华同学接触微缩模型一年，课余做出了60多个电影、动画等场景：海格的房间、哈尔的浴室、梵高的画......每个小房子仅1.4厘米，细节精致能看清每一个小配件。,Positive
522,728,2089,2022-12-31,男子光膀子讨热水老板娘送他一碗粉,导语：12月30日，广东广州。一名男子光着膀子向街头早餐店讨水喝，好心老板娘倒上热水，还煮了一碗粉给他吃。老板娘表示，这么冷的天，也没穿衣服，他应该是遇到什么难事了，就先给他煮了粉吃，换谁都会这样做的。,Negative
523,729,2090,2022-12-31,专家称健康码在适当时候也退出,导语：多位专家表示，随着转移到乙类乙管以后，健康码对于疫情的管理作用已大大弱化，在其适当的时候也会退出。,Negative
524,730,2091,2022-12-31,世界第一国际象棋选手22秒赢下比赛,导语：据英媒报道，12月29日，2022年闪电国际象棋锦标赛第一轮，世界排名第一的芒努斯·卡尔森在行棋时间只有3分钟的情况下，因迟到浪费了两分半。卡尔森赶到赛场后，仅凭剩下30秒左右的行棋时长成功击败对手。英媒称，30日卡尔森赢得世界快速和闪电国际象棋锦标赛的双料冠军。,Positive
525,732,2103,2022-12-31,宋茜漂亮,导语：鸣鸣鸣宋茜双11惊喜夜舞台来了！宋茜真的好漂亮～,Positive
526,733,2108,2022-12-31,2023请多关照,导语：匆匆一天，忙忙一年。我们走过日出看过日落，有过失落和忧伤，也有幸福与感动。2022的最后一天，回首这一年，让我们跟那些不美好说再见，一起奔赴更好的未来！,Positive
527,736,2120,2022-12-31,湖南卫视跨年晚会,导语：湖南卫视2022-2023跨年晚会，12月31日不见不散！,Negative
528,737,2121,2022-12-31,中国力量就是点点星火汇聚成炬,导语：习近平：今天的中国，是梦想接连实现的中国。这一切，凝结着无数人的辛勤付出和汗水。点点星火，汇聚成炬，这就是中国力量！,Positive
529,739,2128,2022-12-31,这些画面承载了我的2022,导语：2022世界体坛22个燃情瞬间，承载着你的体育记忆！,Negative
530,740,2129,2022-12-31,任嘉伦唱如一,导语：任嘉伦中国网络视听年度盛典演唱《如一》，梦回周生辰,Positive
